-0.807117,-0.162968,-0.567454
0.556383,-0.586612,0.588493
0.290242,0.956536,0.0282617
0.295566,0.951845,-0.0814352
0.608069,0.775451,0.17008
0.542462,0.389344,0.74441
0.514909,-0.524013,0.678439
0.555712,0.41423,0.720831
0.599621,0.351845,0.71879
0.599003,-0.16991,0.782513
0.328494,-0.786893,0.52239
-0.489257,0.39551,-0.777302
-0.649051,0.516193,-0.558818
-0.81969,-0.349607,-0.453744
0.329752,-0.462591,0.822966
0.295967,0.953523,-0.056548
-0.229655,-0.972724,0.0326601
0.220155,-0.460391,0.859983
0.482461,-0.54334,0.687032
0.292208,-0.729618,0.618281
-0.148013,0.984613,-0.0928934
0.327385,-0.779457,0.534103
0.423099,0.901285,0.0931264
-0.134664,0.937321,-0.321395
-0.0826647,0.749186,-0.657181
0.873526,-0.210782,0.438775
0.852475,0.361944,0.377204
-0.739784,-0.0883007,-0.667025
-0.789387,0.170287,-0.589806
-0.267783,0.808846,-0.523508
0.573061,-0.25808,0.777815
-0.214443,0.891992,-0.397951
-0.338101,0.797623,-0.499485
-0.563206,0.567271,-0.600835
0.619955,0.329807,0.711957
-0.0145707,-0.915047,0.403084
-0.0711247,-0.388061,-0.918885
-0.769606,-0.195951,-0.607708
0.203641,-0.855935,0.475296
0.376533,0.806988,-0.454965
0.314151,-0.572426,0.757388
-0.423959,0.134015,-0.895711
-0.477587,0.550989,-0.68434
0.539678,0.563155,0.625783
-0.47828,-0.665812,-0.572663
-0.656948,0.57086,-0.492482
-0.253524,0.810977,-0.527296
0.452485,-0.106496,0.88539
-0.396965,0.917545,-0.0230033
-0.0553587,0.899926,-0.432514
0.108861,-0.475473,0.872969
-0.288475,-0.957452,-0.00825564
-0.652539,0.570103,-0.499174
0.933677,0.285251,0.216518
0.480452,0.860966,-0.167042
-0.899228,-0.215531,-0.380705
0.0412716,0.76218,-0.646049
0.683336,-0.31621,0.658076
-0.519428,0.850782,-0.0797774
-0.0929891,-0.959149,0.267181
0.459134,-0.362165,0.811192
0.323182,-0.670221,0.6681
0.414344,-0.664527,0.62187
0.251627,-0.47521,0.843125
0.465695,0.747357,-0.473905
-0.411259,-0.836839,0.361341
0.130372,0.8135,0.566763
-0.662668,0.220682,-0.715661
-0.352634,-0.933288,0.0679952
0.317506,-0.57172,0.756523
-0.048048,0.801502,-0.596059
-0.549642,-0.806124,-0.219223
-0.456098,0.645525,-0.612594
0.277607,0.673498,0.68508
0.625369,0.4677,0.624636
0.299785,0.448691,0.841906
0.383887,-0.459323,0.801032
-0.0129138,0.987121,-0.159454
0.446903,0.809592,0.380576
-0.365173,-0.900152,-0.237433
-0.639411,-0.747467,0.18013
-0.183519,-0.893366,0.410144
-0.0334204,0.79803,-0.60169
-0.46527,-0.843924,0.26705
0.122957,-0.88466,0.449731
0.50491,-0.44172,0.741586
