-0.137365,0.894501,0.425439
-0.851414,-0.482219,0.206299
-0.784609,-0.575616,0.230339
0.705362,0.708744,0.0120532
-0.990826,0.0866313,-0.103725
0.967727,-0.248002,-0.044714
-0.534775,0.0541657,-0.843257
-0.69322,-0.720677,0.0084617
-0.182519,-0.978213,0.0989279
-0.727955,-0.244988,0.640361
0.934909,-0.0502884,-0.351308
0.910449,0.0700268,-0.407651
0.561745,0.827239,-0.0108549
0.0779107,0.979777,0.184301
0.418433,-0.907321,0.0410265
0.736212,-0.105663,0.668451
-0.582911,0.525243,-0.619947
0.922088,0.386958,0.0041673
-0.0185288,-0.99804,-0.0597741
-0.818628,-0.24697,-0.518511
0.265916,0.879613,-0.394424
0.878396,0.0910852,-0.469173
-0.782723,-0.351087,-0.513889
-0.473915,-0.732555,-0.488638
-0.546852,-0.702376,-0.455655
-0.615233,-0.0109955,-0.788269
-0.660937,-0.711866,0.237507
-0.801575,-0.587263,-0.112251
-0.650857,-0.759194,-0.00293011
-0.709092,0.699274,0.0905815
-0.863987,-0.274541,0.422083
-0.82343,-0.505133,0.258464
0.969371,-0.204619,0.135831
0.229019,0.456721,0.859626
-0.742902,-0.209136,-0.635892
-0.771368,0.0867336,-0.630451
-0.764178,-0.0679568,0.641415
0.060535,-0.973849,0.218985
-0.0710171,-0.971492,0.226184
-0.336376,-0.939935,-0.0580836
0.235477,0.780957,-0.578495
0.549861,0.711764,-0.437087
0.132822,0.848602,0.512088
0.129119,0.888278,0.440784
-0.0383784,-0.9632,-0.266031
-0.651737,0.758243,-0.0175218
0.549692,0.211055,-0.808267
0.753839,0.636961,-0.161269
-0.19138,-0.98133,0.0190975
-0.995419,-0.00523948,-0.0954633
0.25613,-0.966588,-0.0102603
-0.568638,-0.735748,-0.367866
-0.519261,-0.419268,-0.744702
-0.695591,0.0182202,-0.718207
0.427333,-0.88303,-0.19402
0.419611,-0.907703,-0.00123934
-0.096307,-0.75195,-0.652147
0.785912,-0.591547,-0.180039
0.944754,-0.00721902,-0.327702
0.1462,0.872869,-0.465537
0.20572,0.821541,-0.531741
0.0436602,0.0669146,0.996803
-0.806785,0.484068,0.338786
-0.609201,-0.789745,-0.0719568
-0.234262,-0.887622,0.396545
-0.146258,0.928257,0.341977
0.739262,0.456906,0.4947
-0.95491,0.116628,0.273029
-0.18152,-0.448826,0.874989
-0.749815,-0.601739,0.275113
0.719265,0.338133,-0.606897
0.860847,0.464542,0.207709
-0.878605,-0.438344,0.189493
-0.361608,-0.843626,-0.396906
0.186664,0.47083,0.86225
0.835786,0.439027,-0.329724
0.868891,0.332997,-0.366254
0.282336,0.843719,-0.456536
0.609176,0.791373,0.051306
-0.116332,-0.531032,-0.839328
-0.517289,-0.817637,-0.25275
-0.06853,-0.963382,-0.259229
0.0260395,0.93746,0.347118
-0.52615,-0.795384,-0.300882
-0.69887,0.65527,0.286708
-0.957475,0.129961,0.257587
0.698207,0.0124778,-0.715787
0.922721,0.363058,-0.129514
-0.220164,-0.383775,0.896797
-0.367091,-0.572355,-0.733249
0.549915,0.768478,0.327161
0.184891,-0.455579,0.870783
0.477329,0.876005,-0.0690776
-0.730584,-0.666287,0.14936
0.883047,0.458236,-0.101236
0.110447,0.655634,0.746958
0.597509,0.446767,0.665869
-0.343191,-0.917003,-0.203285
-0.518856,-0.629611,0.578255
0.962909,0.13261,-0.23499
-0.379512,0.334221,0.862709
0.522004,0.493766,0.69549
0.391994,-0.90887,-0.142464
0.0555598,-0.94953,0.308716
-0.0508979,-0.643897,-0.763417
-0.248732,-0.589787,-0.768299
0.460917,0.771957,-0.437766
-0.766196,-0.510964,0.389692
-0.670051,-0.636651,0.381715
0.0771267,-0.995467,0.0556463
0.171904,0.787242,-0.592199
0.181012,0.0202645,0.983272
0.0657132,0.97886,-0.19369
0.0770631,0.983735,-0.162256
0.407745,0.542036,-0.734807
-0.459919,-0.849877,-0.257262
-0.562817,-0.693268,-0.45013
-0.331176,0.847332,-0.415151
0.280328,0.869303,-0.407098
0.49328,0.854274,-0.163982
-0.933876,0.35181,0.0640708
-0.246417,0.94504,0.214889
0.185759,0.836908,-0.514858
-0.521319,-0.801769,0.29222
0.412821,0.576535,-0.705114
0.129905,-0.991474,0.0101643
-0.706181,-0.539256,-0.458815
-0.727166,-0.436419,-0.529875
0.242148,0.960728,0.135524
-0.174664,-0.162858,-0.971066
-0.820801,-0.500537,0.275225
-0.335671,0.834389,-0.437173
0.928016,0.216761,0.302985
0.305871,-0.218983,0.926547
0.848703,0.508917,-0.143897
-0.134935,0.72142,0.679225
0.826374,0.428649,-0.365195
0.00753231,-0.150501,0.988581
0.72429,0.632362,-0.274814
0.0805193,-0.960696,0.265667
0.562913,0.656568,0.502043
-0.625928,-0.77539,-0.0835715
-0.246725,0.914683,-0.320128
0.392106,0.889297,-0.235378
-0.254117,-0.959158,0.124258
0.806552,0.501826,-0.312482
0.50133,0.156379,-0.851007
-0.840602,-0.410339,-0.353569
-0.197439,0.806127,0.557833
0.414323,-0.888868,0.195574
0.774119,0.5515,-0.310787
0.894662,0.445379,0.0349012
-0.528129,0.526865,0.665953
0.162713,0.817686,-0.55219
0.0472091,0.869289,-0.492045
-0.340148,-0.841916,-0.418899
0.112399,0.979451,0.167458
0.319303,-0.889562,-0.326689
-0.828129,0.558916,-0.0426121
-0.771087,-0.534116,-0.346618
0.129354,0.862158,-0.489848
0.341822,0.340158,-0.876042
-0.277557,-0.87027,-0.406931
0.573586,0.811364,0.11264
-0.0150866,0.321508,-0.946787
0.514639,-0.856489,-0.0396726
-0.703785,0.55975,0.437455
-0.627571,-0.685578,-0.368969
-0.725075,-0.533766,-0.435155
-0.163887,-0.522322,-0.836852
-0.665263,-0.39905,-0.631019
0.725549,0.682011,-0.091872
-0.0840589,-0.976516,0.198369
-0.898072,-0.0682035,0.434529
-0.90413,-0.392942,0.167767
0.956169,0.281043,0.0821886
-0.020472,-0.989514,0.142978
0.0360488,-0.871999,-0.488179
-0.260425,-0.715716,-0.648019
0.0302999,-0.547423,0.836307
0.747298,-0.662685,-0.0489322
0.0171338,0.960649,0.277238
0.211208,0.433851,-0.875879
0.790801,0.431165,0.434432
0.184345,0.839601,-0.510967
-0.385936,-0.914309,-0.12285
0.0723952,0.929841,-0.360769
0.0754512,0.99651,0.0356994
0.271608,-0.956158,0.109501
-0.147408,-0.983973,0.100335
-0.551993,-0.203706,0.808584
0.103302,-0.226507,0.968516
-0.44117,-0.895212,-0.0629631
-0.939665,-0.341491,0.0203252
0.0693574,-0.709764,-0.701017
0.405968,0.908781,-0.0964731
-0.116345,-0.991975,-0.0495022
-0.509957,-0.687416,-0.51711
-0.307829,0.74381,-0.593286
-0.524751,0.604743,-0.599101
-0.84555,-0.350167,0.403024
-0.724055,0.678273,-0.125263
0.483081,0.560645,-0.67254
-0.302256,-0.948605,0.0937578
-0.353384,0.899957,0.255337
0.688636,0.71264,0.133882
-0.0418172,-0.938203,-0.34355
-0.739899,0.227003,0.633261
-0.693166,-0.476767,0.540569
-0.833861,0.0797677,-0.54618
-0.0968055,0.832028,-0.546221
0.888687,0.436607,0.140033
0.466174,-0.738531,-0.487087
-0.51319,-0.598166,-0.615494
-0.265181,-0.959411,0.095962
0.8445,0.515834,-0.143995
0.931915,0.362414,-0.0138335
0.867702,-0.370906,0.330942
0.215124,-0.904026,-0.369403
-0.644616,-0.75473,-0.121875
-0.77877,-0.522746,-0.346776
-0.625351,-0.521922,-0.580115
0.404649,-0.898306,-0.171187
0.918136,-0.305759,0.252066
0.389902,0.900029,-0.194742
-0.290699,-0.956806,-0.00395273
0.0672309,0.0111932,-0.997675
0.641351,-0.254858,0.723683
-0.766586,-0.635205,-0.0941244
-0.607538,0.699726,-0.375874
-0.797139,-0.479457,0.367003
-0.642156,-0.765442,0.0416318
0.729678,0.633459,-0.257486
-0.216263,-0.510889,0.831999
-0.233782,-0.486826,0.841633
0.173782,0.9721,0.157547
0.234752,-0.971514,0.0324352
0.0146539,-0.153612,0.988023
0.268683,0.0270766,0.962848
-0.657233,-0.663211,0.358044
-0.709684,-0.704372,-0.014439
-0.433621,0.864481,-0.254255
-0.271425,-0.647522,0.71207
0.344176,-0.634372,0.692181
0.313555,0.846154,0.430937
-0.686726,-0.498876,-0.528707
0.364605,-0.914335,0.176222
0.629212,0.731756,-0.261965
0.873957,0.335651,-0.351479
-0.307082,0.929729,0.203235
-0.715057,-0.522464,0.464461
-0.813275,0.0993694,0.573331
0.836469,0.321318,0.44393
-0.338948,-0.939488,-0.0497573
-0.0125706,0.996615,0.0812426
-0.904805,-0.371972,0.207282
-0.895148,-0.311026,0.319332
-0.803591,-0.402333,-0.438599
-0.665844,-0.0886649,-0.740804
0.0689399,0.970639,0.230449
-0.718796,-0.208513,0.663216
-0.112975,0.830821,0.544952
-0.535677,0.363578,-0.762142
0.197978,0.884441,0.422573
-0.00888182,-0.555665,-0.831359
-0.563159,-0.735656,-0.376381
-0.630618,-0.689607,-0.356039
-0.313539,-0.853962,-0.415263
-0.00599125,-0.956836,-0.290568
-0.291831,0.792377,-0.535699
0.236326,0.96381,-0.123369
0.0668648,0.980813,0.183126
0.132392,0.357826,0.924355
-0.736013,-0.276332,-0.618001
-0.782455,0.62048,-0.0526153
0.512088,0.798563,-0.316328
0.26709,0.883483,-0.384865
-0.184766,-0.823581,-0.536262
0.562127,0.770494,-0.300586
0.355958,0.742132,0.567921
-0.558062,0.445493,0.700074
0.275777,-0.0971061,0.956304
-0.437064,-0.806221,-0.398727
