-0.731454,-0.681891,-0.000414786
0.682073,-0.731284,-0.000104544
0.726222,0.687448,0.00415395
0.681759,-0.731577,-0.000102734
0.706727,0.707258,-0.0179579
0,0,1
-0.681798,0.73154,0.000634289
0.513924,0.478417,-0.712038
0,0,1
-0.731234,-0.682126,0.000188998
-0.681918,0.731428,2.60881e-05
-0.682081,0.731277,-0.000378867
0.731509,0.681832,-0.000782922
0.674889,-0.73791,0.00374259
0.681839,-0.731502,-0.000265354
0,0,-1
-0.732064,-0.681236,-0.000974229
-0.681694,0.731637,-0.000333821
0.681345,-0.731963,5.34601e-05
-0.95293,-0.302469,-0.0209029
0.782227,-0.619957,0.0614332
-0.717068,0.567729,-0.404348
-0.73169,-0.681638,-0.000209461
0,0,-1
-0.681672,0.731658,0.000531246
-0.682229,0.731139,5.92112e-05
-0.731143,-0.682225,-0.000218167
0.622314,0.762071,0.178809
-0.731661,-0.681669,0.000326156
0.112668,-0.177776,-0.9776
-0.704207,0.709994,0.00101754
-0.682313,0.73106,0.000124557
0,-0,-1
-0.681674,0.731656,-6.264e-05
-0.731493,-0.681849,-0.000288292
0.925206,-0.369587,-0.0860221
0,-0,1
-0.681903,0.731442,0.000399163
0.480362,0.460724,-0.746315
-0.73148,-0.681863,3.21118e-05
0.657491,0.222209,0.719951
1.91393e-05,1.50799e-06,-1
-0.682235,0.731133,-3.83633e-06
-0.681479,0.731838,-0.000259642
-0.682129,0.731232,-3.11339e-05
-0.682153,0.731209,-0.000798275
-0.666836,0.744747,-0.0261141
0.0839284,0.075246,-0.993627
-0.18828,0.981859,-0.0224309
0.681844,-0.731497,-0.000439584
-0.731097,-0.682273,9.17546e-05
7.87373e-06,9.90773e-06,-1
-0.731232,-0.682129,0.00026162
0.751815,-0.657822,0.0452238
-0.682027,0.731327,0.000331488
0.627175,0.616395,0.47614
-0.731358,-0.681993,0.000714146
-0.445954,0.681428,-0.580329
0.617552,0.397293,-0.678814
0,0,1
0,0,1
-0.682313,0.73106,-0.000801641
-0.731243,-0.682117,-0.000435197
0.807183,-0.012421,0.59017
0.511626,0.853024,0.102903
-0.68142,0.731892,-9.04193e-05
-0.682119,0.731241,-4.19984e-05
0,0,1
0.277898,0.956817,0.0852843
-0.742798,0.645903,0.176242
-0.077774,0.996824,0.0170983
-0.682479,0.730905,0.000279812
0.731223,0.682139,0.000227794
-0.681823,0.731517,7.12362e-05
-0.00515061,-0.0220309,-0.999744
-0.681897,0.731447,0.000918392
0.681964,-0.731386,0.000112566
0.502536,0.408414,0.762007
2.81527e-05,-1.19925e-05,-1
-0.6823,0.731073,-0.000311676
-0.681684,0.731647,0.000317446
-0.729497,-0.683935,-0.00821793
-0.727414,-0.684617,0.0465646
-0.731596,-0.681738,0.000684793
0.730178,0.683256,0.00112404
-0.682146,0.731216,-0.00036908
-0.752461,-0.658634,0.00193061
-0.681626,0.731701,3.77855e-05
0.515102,0.486762,-0.705502
0.682035,-0.731319,-0.000775014
0.731292,0.682064,7.30649e-05
0.798107,0.599305,0.0621176
0.691879,0.720848,-0.0410031
-0.909999,0.407144,-0.0783314
-0.625371,0.780219,0.0130352
-0.681697,0.731634,-0.000150843
-0.731609,-0.681725,-0.000235979
-0.681694,0.731637,0.000478847
0.698232,-0.71568,0.0165718
0.681826,-0.731514,0.000442417
0.658668,0.691063,-0.297639
-0.681665,0.731665,-5.87988e-05
-0.681903,0.731443,-0.000175524
0.682034,-0.73132,0.000846379
-0.668908,0.743143,0.0173253
-0.682183,0.731181,-0.000790492
-0.481432,0.515697,-0.708717
0.731307,0.682049,0.000267506
0.732038,0.681262,-0.00165673
0.487309,-0.434981,-0.75718
0,-0,-1
-0.738589,-0.673049,-0.0386143
0,0,1
-0.682269,0.731101,0.000241101
-0.731214,-0.682148,-3.32233e-05
-0.682255,0.731114,0.00039356
0,0,1
-0.501177,-0.489478,-0.713605
0.682229,-0.731139,-7.36671e-05
0.727169,0.68642,-0.00720852
-1.29196e-06,-0.000498751,-1
-0,0,1
0,0,1
-0.682098,0.731261,0.000138612
-2.69702e-05,6.63842e-05,-1
-0.0012017,-0.0063888,-0.999979
-0.0161199,0.0102121,0.999818
0.693736,0.713667,-0.0970021
0.211035,0.974992,0.0696737
-0.682062,0.731295,-7.56254e-05
-0.731325,-0.682029,-0.000152236
0.682754,-0.730648,-1.35887e-05
-0.731316,-0.682039,-2.96834e-07
0.513132,0.481181,-0.710746
0.589232,0.512193,0.624871
0.606536,0.774383,0.180124
0.462029,-0.509797,-0.725697
0,0,1
-0.73113,-0.682238,-0.000279732
0.681508,-0.731811,7.94002e-05
0.277857,0.960264,0.0262393
0.731521,0.681819,-0.000191679
-4.13838e-06,2.82546e-06,1
0.280914,0.389553,-0.877118
0.425535,0.435135,0.793459
-0.0107933,0.00777557,-0.999912
0.731813,0.681505,0.000744585
-0.731879,-0.681433,0.00127106
-0.742755,0.669203,0.0219796
-0.482448,0.515787,-0.70796
-0.681749,0.731586,0.00012921
0.680312,0.732922,-0.000119336
0.681607,-0.731718,-0.000376204
-0.731355,-0.681997,-0.000478408
0.733637,0.579261,0.355294
0.702748,0.706468,0.0839499
0,0,1
0,0,1
0,0,1
-0.000451432,-0.000145007,-1
0.732011,0.681292,0.00057087
-0.731417,-0.68193,0.000361552
